"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
767,DEPDC1B,2.88842789002552,2.19197229599643,16.8997241812649,1.16510827424132e-57,1.93259300853648e-56,120.312077642546
768,DNAJC27,-0.77251497076323,3.0971834568849,-16.8833673130493,1.45784855159313e-57,2.41502375796423e-56,119.948123661697
769,ZNF25,-0.839850582792607,4.1936560446007,-16.8749837905766,1.63524839786489e-57,2.70538043381829e-56,119.721106871861
770,MCM4,1.57253176219648,7.0088819807718,16.8737431985127,1.66326862976277e-57,2.74816849215926e-56,119.651025079827
771,EIF3L,-1.22321368176655,7.09326439827429,-16.8652714759251,1.86784471767737e-57,3.08218573296529e-56,119.518107001262
772,TCP11L2,-1.26377856543368,2.94881628251019,-16.8648264661068,1.87925908766249e-57,3.09700925197056e-56,119.668739135573
773,RRM2,3.48422288154994,5.27476234286367,16.8429515891281,2.53510110934961e-57,4.17243579224867e-56,119.519172047384
774,COPG1,0.798662812770336,8.29098588238732,16.8422055352349,2.56110554432629e-57,4.20979658440937e-56,119.194549427408
775,EPCAM,1.91995643384652,7.75316385841582,16.8321297017127,2.93950822123999e-57,4.82556639566704e-56,119.067059911593
776,PRELP,-2.47799818362925,5.46521475332114,-16.8304217764497,3.00896427683418e-57,4.93322984846727e-56,119.039426564086
777,TTYH1,-2.65368112931698,1.22719312522926,-16.822831730605,3.3379680645399e-57,5.46560092213031e-56,119.168009917484
778,GTF3C1,0.85377958851174,7.39540161020799,16.8195101762082,3.49300865039652e-57,5.71212287514778e-56,118.88078654256
779,L3MBTL4,-1.9469170226003,1.67975001846794,-16.8089178556779,4.03703105906111e-57,6.59329982838199e-56,118.985851245955
780,TMBIM1,-1.04105376589914,7.26450460156813,-16.8034673484209,4.34910458814993e-57,7.09388519186197e-56,118.676033305157
781,ITGB1BP1,-0.947198619361181,5.61834164673205,-16.8027317483107,4.39302486535977e-57,7.1563610946059e-56,118.657320242031
782,RETSAT,-1.25694080803594,6.87726319318217,-16.8021925319967,4.42550042393869e-57,7.20005745856386e-56,118.654729283277
783,CHST3,-1.72691406860258,4.63664092597561,-16.7984103368054,4.66012170234746e-57,7.57210336303626e-56,118.613319154871
784,POLR3K,1.40852196534703,4.74803626298559,16.7926163828832,5.04381657767386e-57,8.18511839273724e-56,118.728851648185
785,TROAP,3.46295199854566,3.18996050323496,16.7754639257954,6.37444216860971e-57,1.03313000999897e-55,118.636440073019
786,PIK3R1,-1.66090019528068,7.21165308289343,-16.7710027767943,6.77451540790318e-57,1.09657626151561e-55,118.246574587316
787,ECT2,1.67584744313071,5.71826797198728,16.7672181315317,7.13348981388644e-57,1.15321734440481e-55,118.308714379557
788,NUF2,3.56685208358897,3.55296894109564,16.7668830317161,7.16617390447851e-57,1.15703281836694e-55,118.523320858795
789,TMEM237,-0.891020243332367,4.86948423881624,-16.7580575126003,8.08286493928811e-57,1.30338755014673e-55,118.07998426783
790,KNL1,2.8075800946236,3.50706837874701,16.7311523377536,1.16636285553532e-56,1.87604752735661e-55,118.038100681759
791,IRS2,-1.88385193504432,5.06624237563096,-16.7173998277092,1.40663826820468e-56,2.25966770474898e-55,117.500212508352
792,DLGAP5,3.37951004438797,3.66838182414593,16.7154228337057,1.44501827781851e-56,2.31839897243451e-55,117.827704950656
793,INHBA,3.09918334521077,5.75555147298768,16.703654141927,1.6960927925292e-56,2.71780202314836e-55,117.568642174053
794,HNRNPF,0.68844519047974,8.44431389181809,16.7030017518373,1.7112191892325e-56,2.73859563462724e-55,117.30627796201
795,C14orf28,-0.84535765612679,2.44064997557727,-16.6996403390012,1.7913160584424e-56,2.86318384799218e-55,117.511266904451
796,PSMC4,0.907123384448729,6.67899436566794,16.6974304305614,1.84600063800177e-56,2.94689249718101e-55,117.239889785703
797,SPINT1,1.46083265223048,7.74406961415749,16.6887199525736,2.07824485434942e-56,3.31348700870555e-55,117.107446927456
798,PJVK,-1.19499833888374,1.04687600202151,-16.6817488213811,2.28493002980405e-56,3.63846545620923e-55,117.347404481757
799,PTPA,0.940340326017804,7.75326069477572,16.6755341877875,2.48640434113448e-56,3.94941457627333e-55,116.924520446316
800,ADGRA2,-1.55195697343116,4.99825396811238,-16.6752988419879,2.49437279263581e-56,3.95713760963731e-55,116.933501375632
801,CC2D2A,-0.998973137847197,3.97157706294427,-16.666075620541,2.82755179501439e-56,4.48012217869258e-55,116.891218337003
802,TMEM245,-0.97935625785797,6.567720787795,-16.6632139346144,2.93968450050355e-56,4.65094548014904e-55,116.760040802925
803,NLRP1,-1.36569833059393,3.81700563761718,-16.6631393426786,2.94266587408755e-56,4.65094548014904e-55,116.842647765588
804,EFEMP1,-2.4725895658122,6.40059678296207,-16.6507571297534,3.48178533414686e-56,5.49621603118921e-55,116.614692535262
805,MIR222HG,-1.94707961278471,-0.141552691080385,-16.6342964227139,4.35387623668037e-56,6.86436007166723e-55,116.726008725328
806,RND3,-1.7667611741064,5.48626049676063,-16.6257264903025,4.89093842215112e-56,7.70084656876501e-55,116.254846369359
807,ZBTB4,-0.93497164622146,7.06878433870699,-16.6256423388968,4.89652698068895e-56,7.70084656876501e-55,116.258140928559
808,ZHX3,-0.964921685059329,5.26615618216929,-16.6217428488532,5.16260122599356e-56,8.10723174806306e-55,116.211582854668
809,SQLE,2.10226713784719,6.36366149878535,16.6216707774185,5.16765223284968e-56,8.10723174806306e-55,116.313140290339
810,BUB1,3.20288818518065,4.28711203695638,16.611821945596,5.90635117785939e-56,9.25473648889924e-55,116.418258561668
811,TBL2,0.812790168555799,6.02085252394826,16.6052104571365,6.46040815497769e-56,1.01104593963465e-54,116.023273113522
812,SH3RF2,-2.130869267758,2.18338854326737,-16.6006996589451,6.86787487345952e-56,1.07349519034357e-54,116.10269531971
813,ANKRD33B,-1.53552338833553,2.07381459319481,-16.5983999993899,7.08536932920284e-56,1.1061338221166e-54,116.122527822857
814,YAP1,-1.23448164575656,6.68288771072444,-16.5936689305461,7.55465779102491e-56,1.17795331211587e-54,115.824364587244
815,CTNNAL1,-1.13365811471792,4.59893541181303,-16.5807954833562,8.99450334408545e-56,1.40074545354896e-54,115.684359922118
816,DUSP1,-2.30159249570982,7.11027284815071,-16.56593066688,1.10005316715872e-55,1.7110594989542e-54,115.481842220332
817,RAB11FIP2,-0.802051143644893,4.35448299999518,-16.5649943393341,1.11408833150473e-55,1.7307769823218e-54,115.505375221241
818,KIF23,2.48654992427681,4.48176478264094,16.556198420144,1.25497019884083e-55,1.94726740110029e-54,115.633526315974
819,FILIP1,-1.34278246676095,1.40012895962882,-16.5547244240274,1.28025888027583e-55,1.98408976591653e-54,115.60477070346
820,PDGFA,-1.21246398160866,4.27932419094075,-16.5491433422491,1.38070194149803e-55,2.1371521303455e-54,115.277517194429
