"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
886,THRA,-1.12642592813763,5.68962661357958,-15.2427557689469,4.19826470991626e-48,5.58935264581997e-47,98.1561978217498
887,VPS36,-0.77569933887931,5.72885442327853,-15.2380681650736,4.45851030600182e-48,5.92916819481656e-47,98.0989500652548
888,TBC1D10B,0.692612858060652,6.39021283157526,15.2370807306593,4.51534779116158e-48,5.99802197056878e-47,98.1035680374857
889,HAAO,-1.44219633913662,2.18234329810638,-15.2316020947175,4.84407405340407e-48,6.42748414991992e-47,98.2375114334963
890,LATS2,-1.02653095170442,4.75196781892009,-15.2314481360307,4.85364845754809e-48,6.43298440419321e-47,98.0440266420885
891,TSEN54,1.14414590765046,5.32075788673389,15.222101484123,5.47164560089622e-48,7.2439696899463e-47,98.0165654603845
892,SAP30L,-0.718818312390503,5.80962978121988,-15.2174252871345,5.80966044996176e-48,7.68288690531215e-47,97.8345667048674
893,NABP2,0.72951933300051,5.48946083724044,15.1895613669969,8.30157677122445e-48,1.09660404863142e-46,97.5556050195302
894,ZNF687,0.834908125838563,6.13354269393817,15.183213792874,9.00422176472504e-48,1.18809603218516e-46,97.4366935723634
895,HMGB3,2.0386982913548,6.00165304633381,15.1800010988195,9.38213101338911e-48,1.23658365269908e-46,97.4897605387387
896,BIN1,-1.48175327831874,4.29223714104278,-15.1616666937046,1.18618060904991e-47,1.56167267073694e-46,97.1634191827605
897,RASL10A,-1.68743340331084,-0.148178446372439,-15.155092352514,1.29018439669848e-47,1.69671419716763e-46,97.3748582480519
898,RECQL4,2.47638253211947,4.23533252512113,15.1509284415753,1.36070651632178e-47,1.78747356007725e-46,97.2944976784601
899,MICAL3,-1.28025410631502,4.1815440471918,-15.1505756284602,1.36685559062464e-47,1.79356277888276e-46,97.0375892470824
900,NR2F6,1.13809108170983,5.8797611032218,15.143868037692,1.48917248809706e-47,1.95190318710863e-46,96.9710406430312
901,LONRF1,-0.961657074919098,4.45151364433306,-15.1298440362226,1.78128123997447e-47,2.33219905110028e-46,96.7717986667459
902,UFSP2,-0.643571831054908,4.55376382950955,-15.1123727686956,2.22624680637635e-47,2.91156715328404e-46,96.5594684593057
903,HOTAIRM1,-1.80399080244399,-0.967248032069556,-15.108884278455,2.32755802036487e-47,3.0407094799673e-46,96.7940667491384
904,PARN,0.631662204173467,6.56295855666681,15.1056145605288,2.42668238311283e-47,3.16671360765462e-46,96.4211291999729
905,PPL,-1.48842043855494,6.2158227209215,-15.0992776602165,2.63092420330848e-47,3.42946324367461e-46,96.3312947280679
906,WLS,-1.87032456322599,5.44141020265285,-15.0964791587431,2.72649062774581e-47,3.5501304888088e-46,96.2958096493679
907,RPS6KA3,-1.31229330381627,5.39036786059109,-15.0915916445893,2.90176464130349e-47,3.77420518494018e-46,96.2349838594575
908,PXDC1,-1.35976749601318,4.84500472916071,-15.0904090235195,2.94583559385703e-47,3.82732521399254e-46,96.2350777350938
909,DENND5A,-0.751149713894777,6.38290977246612,-15.0869823431193,3.07733458759014e-47,3.99379381471583e-46,96.170438446601
910,LINC00920,-1.63353729989096,0.0641465313150718,-15.0857743160905,3.12507390789612e-47,4.05131299066314e-46,96.4943452463203
911,FAM102A,1.06030218798333,7.63015151266615,15.0813254901261,3.30733576503024e-47,4.28290945134899e-46,96.0998029769557
912,SAMD1,1.01664012569192,5.76706484961993,15.0644942850581,4.0979915781298e-47,5.30099369096725e-46,95.9644010501912
913,JAZF1,-0.928190681780661,3.81134835411026,-15.0459995598552,5.18541915558088e-47,6.70033059699868e-46,95.7606404953447
914,STX7,-0.721115918529936,6.13939368380486,-15.0222328238892,7.01468989315401e-47,9.05414602875619e-46,95.3510214599383
915,FTO,-1.10657644323893,6.26602262629168,-15.0165744506992,7.53754147950037e-47,9.71842535262241e-46,95.2803748235239
916,NMRAL1,1.08612135735178,5.835084816177,15.0158688142786,7.6054103576923e-47,9.79527253568436e-46,95.3498629530131
917,GSDME,-1.01884605907961,3.23021862223882,-15.0085484217613,8.34644133275685e-47,1.07380003639344e-45,95.3357897323566
918,ZFP36L2,-1.58361511150569,6.73762611725195,-14.9954402557618,9.85761061836632e-47,1.26684195463148e-45,95.0268232059851
919,CDC20,3.29372671524026,4.66153443784592,14.9926147186655,1.02174924464603e-46,1.31166920908026e-45,95.3041963915606
920,TPRN,1.82226700440327,5.14476423889362,14.9891105076097,1.06820517262537e-46,1.3698228452855e-45,95.1352567514985
921,SEMA5A,-1.70778143815824,5.16787975842644,-14.9820234636871,1.16868991231921e-46,1.49706019146706e-45,94.8494104510211
922,LRP1,-1.644238938999,8.67412558420023,-14.9812113780606,1.18078959286798e-46,1.51092612158668e-45,94.9033609615765
923,DEFB1,-3.01418262577644,-0.0519671918025047,-14.9747020555624,1.28239544310537e-46,1.63916975246553e-45,95.0537243066483
924,SGCB,-1.10643825218478,5.58321668124212,-14.9731754170391,1.30745951248562e-46,1.66940600899161e-45,94.7353404713469
925,CREBL2,-0.833679558051548,6.44942477052493,-14.9719292740762,1.32827983936414e-46,1.69416445819437e-45,94.7155792233958
926,GAS1,-1.77550001320861,4.71607753933255,-14.968402990632,1.38900367802999e-46,1.76971016999757e-45,94.6871423777405
927,POLR2H,0.917341102719833,5.77967248271667,14.9681498568475,1.39346766228065e-46,1.77349069069424e-45,94.7400865658786
928,PNRC1,-0.99190877312185,6.44839010618459,-14.9664769472602,1.42333078738363e-46,1.8095543454623e-45,94.6479336346787
929,MPP6,-1.64604349996511,2.60293123316259,-14.9568069118658,1.60887869115776e-46,2.04325869362575e-45,94.6981108869169
930,CEP85L,-1.17010163675499,2.50925834222925,-14.9526955185588,1.69489428552782e-46,2.15019297529113e-45,94.6902764516191
931,NUDT16L1,1.19948112074473,5.25494047814723,14.9434390745554,1.90569151272441e-46,2.41503088067075e-45,94.4938410249728
932,U2AF2,0.664953103607406,7.41695631934869,14.9336167093604,2.1580014557802e-46,2.73185462067731e-45,94.2318717471305
933,ZNF48,0.991379359633705,4.41398271119157,14.9317225639973,2.21035564713576e-46,2.79514451044947e-45,94.4133119642207
934,ST6GALNAC1,-2.37919730149936,-0.26118884367663,-14.9295803127264,2.2710940417343e-46,2.86655359354845e-45,94.51812545074
935,NAB1,-1.08878349465185,5.04549523102743,-14.9295605066969,2.2716632832661e-46,2.86655359354845e-45,94.200695091323
936,LSM14B,0.790949166134718,6.17918450132801,14.9286075186086,2.29922158880612e-46,2.89824219210253e-45,94.2073154117763
937,ESD,-0.724604760873248,6.48623888863852,-14.9265740087658,2.35914499767888e-46,2.97061733023348e-45,94.1434517791813
938,STX6,0.724588990726747,6.17182269498893,14.9246008065912,2.41877834161802e-46,3.04070451784879e-45,94.1542560451115
939,ZBED3,-0.985410505765857,4.01232854457338,-14.9245629219433,2.41993785157516e-46,3.04070451784879e-45,94.2061804297148
940,LMO3,-2.23569716473424,1.73089375650169,-14.922193605833,2.4935651778514e-46,3.12989976613996e-45,94.2979615129205
941,DNAH14,1.48849292784085,3.65063411611882,14.9172490693311,2.65448588972559e-46,3.32836013834481e-45,94.3316593776472
942,KIF15,2.31857805371769,3.27142152044461,14.917113193046,2.65905111341786e-46,3.3305598988254e-45,94.3695774259878
943,CTDSP2,-0.739640087547513,8.10621138603933,-14.9102474804387,2.90020555410817e-46,3.62877883955942e-45,93.9692720204058
944,CHD9,-1.05354426698897,5.85019500919364,-14.907729096753,2.99402328161759e-46,3.74221327678131e-45,93.9078893387741
945,PYCR3,1.61558520543053,4.92483581389452,14.9031700637317,3.17161944426822e-46,3.96001251792773e-45,94.0570497960159
946,RILP,-1.18303695141959,2.28923761699422,-14.8871999479355,3.88065268027079e-46,4.83510553191678e-45,93.8858029279092
947,OSBPL1A,-1.10971355426787,6.10748978446791,-14.887057524166,3.88763898176438e-46,4.83872208980317e-45,93.6472302321679
948,CCNDBP1,-0.819208663912966,5.5483632617514,-14.8849268663355,3.99366253081719e-46,4.96546771538856e-45,93.628782821053
949,CCNA2,2.68463641568139,3.97831384095515,14.8800155654117,4.24915619718129e-46,5.2775945262475e-45,93.8939982017297
950,NVL,1.08003478213965,5.41281826624064,14.8789068657891,4.30904928821933e-46,5.34637958283883e-45,93.6584340001233
951,SMG7,0.632835535033672,7.30939188767605,14.8709015955661,4.76720159399722e-46,5.90863720578171e-45,93.443352695394
952,CYB561,1.15969618652682,7.63933803520548,14.8663972286611,5.04600635042763e-46,6.24766240817315e-45,93.388549235739
953,DNAJA3,0.713718111426795,6.39269623315769,14.8655386381143,5.1009651541206e-46,6.30911650429801e-45,93.3997879153204
954,LIMK1,0.946298762638423,5.89724346316476,14.8640690297012,5.196423101071e-46,6.4204814728457e-45,93.4236088412447
955,RPUSD1,1.26051903577445,4.85124736797117,14.8585572287181,5.57056755219395e-46,6.87558905478605e-45,93.473229564987
956,MRPL17,0.878982640124929,5.90836877266945,14.8528640676685,5.98521710047397e-46,7.37969171940855e-45,93.2776884738702
957,CD248,-1.49314116715155,5.6243875564833,-14.8495639906938,6.23950494908088e-46,7.68522808125357e-45,93.1783691287882
958,TRIM2,-1.77050220715979,4.74345378112451,-14.8491587145314,6.27146661590091e-46,7.71657403237901e-45,93.1861058760896
959,GDPD5,-1.4524863582231,4.26403993839627,-14.8443381498311,6.66437861410906e-46,8.19151682557866e-45,93.1572856818778
960,CANT1,1.10785449776322,7.34701513522853,14.843092574729,6.76982913865897e-46,8.31250833823525e-45,93.0993487013988
961,DPM2,0.91107740266095,5.89523122274958,14.8389609019699,7.13166477087654e-46,8.74773249173045e-45,93.1066726693865
962,SKI,-0.781544844436353,6.7914139512086,-14.8311096180475,7.87318116933285e-46,9.64729303778954e-45,92.9470010432595
963,CSTF2,0.737212410398067,4.61847172074023,14.8233412415061,8.68241748116915e-46,1.06278889188402e-44,93.0099162841353
964,ADAR,0.792882887179476,9.29584213718596,14.8191352505485,9.15460662671361e-46,1.11943172259989e-44,92.8238768042381
965,ACADS,-1.42828361558831,4.18103902105882,-14.8139158762406,9.77628504500632e-46,1.19421857214722e-44,92.7820257439366
966,TMCC3,-1.28540100987126,3.60161151958415,-14.813790105292,9.79177345960738e-46,1.19487872011213e-44,92.8321439129114
967,SMS,0.954720392735501,6.94600086845719,14.7940257204141,1.25559571770099e-45,1.53061251636204e-44,92.4908643405168
968,NOVA1,-2.55826037742153,3.19191621353177,-14.7897046503862,1.32570265245169e-45,1.61441425785201e-44,92.496666384487
969,MRPL14,1.17821367486148,5.56607086534468,14.7864218798065,1.38155881173014e-45,1.68070742917766e-44,92.4928872796651
970,FRMD4A,-1.02382178419048,4.64905435981044,-14.7807174949824,1.48425210518562e-45,1.80378494300968e-44,92.3550534040336
971,PRSS8,2.06063242839407,6.99778791546752,14.7787859721496,1.52072027965059e-45,1.84621051163728e-44,92.3520766703495
972,TMED9,0.869360348026045,7.72922556643573,14.7754708670445,1.5854040963999e-45,1.92276900084365e-44,92.2476467116236
973,RPS6KA2,-1.13368602484038,5.4218061683401,-14.7729829643062,1.63574168033591e-45,1.98178969021474e-44,92.223813289134
974,ZDHHC17,-0.775744457403749,5.182881469926,-14.7725305084427,1.64506585032547e-45,1.99105058840721e-44,92.2344601369388
975,FARSA,0.812887015800464,6.12914934687778,14.7721037136169,1.65390972829111e-45,1.999711874543e-44,92.2481020306057
976,KANSL1L,-0.882786242096836,3.60337515825306,-14.769931994731,1.69965036084165e-45,2.05292121565879e-44,92.3112284908163
977,TOMM40,1.10765961520863,6.01564149857842,14.7695074349303,1.70873861103889e-45,2.06179672120161e-44,92.2402121435426
978,MROH8,-1.11220718270689,0.754878855074423,-14.765426403336,1.79860581982918e-45,2.16802445159267e-44,92.464899162572
979,TMEM140,-0.843544003863155,4.4636180566192,-14.7643692817822,1.82264242231986e-45,2.19476525021016e-44,92.1711191097937
980,TANGO6,-0.73316406327824,3.62449679992204,-14.7554076228914,2.03970092432379e-45,2.45364632003173e-44,92.1389110700384
981,A2M,-1.49779130698986,9.34421338485736,-14.7522671497097,2.12170825946967e-45,2.54970802905235e-44,92.0465405334954
982,FAM83D,3.22623931995964,3.59435032709641,14.749904168236,2.18557128470784e-45,2.62379272061836e-44,92.2876913431269
983,EFNB1,-1.05254985119853,4.87813946835584,-14.7317029842528,2.74613706773853e-45,3.29341883761476e-44,91.7301341484628
984,RPL26L1,0.889179560181782,4.32359124736008,14.7299639504115,2.80667292710588e-45,3.36261552207054e-44,91.8869251727407
985,F12,2.70397717436781,1.98383210433611,14.7278463640702,2.88218401424041e-45,3.44959579643785e-44,92.0167534491497
986,CTXN1,2.77883841496045,4.17077144697954,14.7130478945964,3.46948593772265e-45,4.14832884723266e-44,91.807501241813
987,RITA1,0.787527035919456,4.56231520640642,14.7110165634528,3.55890744355568e-45,4.25095708656162e-44,91.61625372487
988,PDZRN3,-1.45280937942393,4.87626110812256,-14.7008148495962,4.04393163217608e-45,4.82543261930055e-44,91.3331291811911
989,PRRG1,-1.31675308993277,3.16674332468533,-14.7003766283034,4.06618091740161e-45,4.84710037125671e-44,91.4536912324964
990,MTMR3,-0.724413219470685,3.17921989774963,-14.6969029082889,4.24691764453569e-45,5.05746001709582e-44,91.4556019215953
991,HOXA10,-1.71627607689559,1.04631947161436,-14.6929658068794,4.46145738797908e-45,5.30761130423335e-44,91.5237301924111
992,JUN,-1.59010017511004,7.74489988986598,-14.6919034129335,4.52117659922062e-45,5.37326193823121e-44,91.2471411875462
993,MXRA7,-1.17417002254671,6.04684025387692,-14.6907176376263,4.58877224407933e-45,5.4481324970036e-44,91.1910487580002
994,TBRG1,-0.645441111294185,4.4315269774455,-14.6895974661506,4.65355263410815e-45,5.51951403018493e-44,91.2540843404428
995,LINC02256,-1.5336015518912,-2.5067472141211,-14.6892012031017,4.67668632800157e-45,5.54140563004907e-44,91.526375690163
996,ECHDC3,-1.38237018826162,4.30213161545071,-14.6818757567913,5.12558467550043e-45,6.0672380439565e-44,91.1277245115984
997,TRIB3,1.56894620344872,5.42912470540848,14.676855754084,5.45774616352732e-45,6.45397547820711e-44,91.1742240372082
998,FAM111B,2.88231010250933,4.13450533801401,14.6730001681664,5.72734698437056e-45,6.76603533577335e-44,91.31395033979
999,SMOC1,-2.48126341737758,1.51267394164805,-14.6679288354724,6.10226083764224e-45,7.20176181924531e-44,91.1282746714262
1000,PGAM5,0.821735106072546,5.79750120653818,14.6667274871961,6.19459780374928e-45,7.30346162951495e-44,90.9568853182936
1001,RHPN1,2.1631153992237,5.2230302122955,14.6657166901799,6.27336617036977e-45,7.38897770901703e-44,91.1104067034974
1002,RNF38,-0.760388172344023,5.92137558679333,-14.6619672815117,6.57436115556202e-45,7.73580986417621e-44,90.8346538563039
1003,PSMD14,0.748654916960511,6.28048168019446,14.6604515978119,6.70008218224842e-45,7.87592001760531e-44,90.8443448892582
1004,ILF2,0.831462687791348,8.15272975383801,14.646995715332,7.92661987823788e-45,9.30847561320522e-44,90.6497616474044
1005,SESN1,-1.02930596978093,4.8840921280244,-14.6431987944419,8.31152523688497e-45,9.75081807246039e-44,90.6284840587804
1006,MAP3K3,-0.764349556198716,5.3897693407929,-14.6350036774739,9.20692528339923e-45,1.07905892861521e-43,90.5126844464786
1007,HGH1,1.26885095356061,5.51611751312861,14.6322915183668,9.52392925712666e-45,1.11510906885073e-43,90.5845396922327
1008,STMN1,1.43888817081328,7.4172340209647,14.6235512647389,1.06213775185196e-44,1.24237613244757e-43,90.3656781842816
1009,ACCS,-1.08945324116435,3.59261196419738,-14.6221735812501,1.08055015447766e-44,1.26266654639111e-43,90.4600925069732
1010,UBE2S,2.16221382109663,4.2171755403131,14.621900104148,1.08424275890344e-44,1.26573324632973e-43,90.647135549872
1011,PDGFRA,-1.85877405430843,5.39776388759348,-14.6149952219588,1.18175750720447e-44,1.37821306130568e-43,90.2536223153874
1012,DNMT1,0.895469687880355,6.82185383199639,14.6144131216025,1.19036703119242e-44,1.3868887858996e-43,90.2552103505881
1013,MYL9,-1.61836432298124,7.90902178827355,-14.6139710707328,1.19694687950237e-44,1.39318502703571e-43,90.2842810647153
1014,SLC39A7,0.890141617376577,7.81513286470145,14.5991412215464,1.43998843375753e-44,1.67442816011707e-43,90.0523992436826
1015,LUZP1,-0.823357693798598,5.53846125620073,-14.5980876893126,1.4590170112292e-44,1.69489142804459e-43,90.0484934402821
1016,ANKMY2,-0.763930127415883,4.36885480344626,-14.5976907105177,1.46625191957419e-44,1.70162771743728e-43,90.110050791534
1017,ZNF280D,-0.679289235370806,4.45640632310624,-14.5885558344595,1.64297345210927e-44,1.90485248865389e-43,89.9950888970792
1018,KIF18A,2.16826630206449,2.7978774274336,14.5849346915391,1.71876269383153e-44,1.99077411135971e-43,90.2416094451615
1019,STXBP2,1.52041588905377,5.19492151090769,14.5827361572429,1.76646610698951e-44,2.04402899430847e-43,90.0279912634511
1020,DNASE2,0.762514820369316,6.41826812136648,14.5769587488061,1.89820402179227e-44,2.19432384919186e-43,89.8021489080109
1021,RERE,-0.737536555124517,7.36414574075263,-14.5531889551696,2.5513649774973e-44,2.94650327664381e-43,89.4950409126863
1022,PPARGC1B,-1.26814732057192,2.51428354798154,-14.5527361397891,2.5657702975903e-44,2.96025435795009e-43,89.6908565223831
1023,ALG1,0.842687844869652,4.64418336485516,14.544948216279,2.82659761774555e-44,3.25801120356683e-43,89.5524579123966
1024,ZNF462,-1.66569133156088,4.09834328647031,-14.5410809143084,2.96576937584294e-44,3.41510217049203e-43,89.3822696550703
1025,MYBPC1,-3.73074072618134,1.05670559413643,-14.5371979940053,3.11236983865179e-44,3.58043400176554e-43,89.4712000862627
1026,PKP3,1.53137927239065,6.07937335919783,14.523371488657,3.69549993651186e-44,4.24713663896498e-43,89.20974014294
1027,CD99L2,-0.951128641922491,5.80139525383632,-14.5065738170292,4.55214321411607e-44,5.22658381240904e-43,88.9095442496751
1028,ZNF471,-1.5556980529844,2.77469178586432,-14.501208831294,4.86540426303887e-44,5.58084947848476e-43,89.0079240329381
1029,MITF,-1.2261380723436,3.92674323813037,-14.4978880181871,5.06997215194709e-44,5.80987427741016e-43,88.8821601736777
1030,VIM,-1.42321630740489,9.09552776938227,-14.4913778985323,5.49619700062159e-44,6.29221625704011e-43,88.7996828719802
1031,FMNL2,-1.31591450164604,4.91911828670247,-14.4907938237213,5.53613886122097e-44,6.331825228437e-43,88.7312402584468
1032,MAD2L1,1.90284119963108,4.39659661268083,14.484281469017,6.00155538092283e-44,6.85751491885772e-43,88.9179100310116
1033,PRICKLE2,-1.3394651852047,4.48639491025369,-14.4817738185099,6.19098721690155e-44,7.06714908796401e-43,88.6401469825318
1034,TSC22D1,-0.890794116911797,7.84067764845555,-14.4815679197434,6.20680319993427e-44,7.07838413051214e-43,88.6262974938263
1035,NIPSNAP1,0.907823873009088,6.14945639899753,14.4755580654142,6.68660833130887e-44,7.61823289593065e-43,88.5721624688267
1036,RNPS1,0.677762321183467,7.45695391789806,14.4752149415252,6.71509080540147e-44,7.64333438551412e-43,88.5197633234072
1037,MAN2A2,-0.922919159136304,5.45299322864484,-14.4661479768123,7.51313344725275e-44,8.54348543344509e-43,88.4182178895092
1038,CACNB3,1.27379792352479,5.43176540052982,14.46479942144,7.63963963514409e-44,8.67901150880368e-43,88.5238116972185
1039,WDFY2,-0.737688423915279,4.09406444394696,-14.461689099953,7.93956370779994e-44,9.01110061050972e-43,88.4548031390544
1040,MAPKAPK2,0.926429025161597,8.05727134716773,14.4545078800646,8.67759767227107e-44,9.83931625059712e-43,88.2668786341405
1041,ATAD2,1.66849030721853,6.19607596703432,14.4510206793092,9.0602516735428e-44,1.02633768718746e-42,88.316379856608
1042,SLC12A8,1.52738745423656,4.47087771584246,14.4442257422248,9.85481020663017e-44,1.11527837763477e-42,88.3933634102468
1043,ZNF672,0.799033069809333,5.68015518627016,14.4367899354798,1.08040321157358e-43,1.22153603568085e-42,88.1201447497266
1044,PPP6R1,0.725050188336255,6.55487983176946,14.4341906491024,1.11568917471056e-43,1.2602288876211e-42,88.0326724120463
1045,PSRC1,1.68531518910148,3.34530471297325,14.4297193722335,1.17909414669956e-43,1.3305796708803e-42,88.303041382908
1046,BHLHE41,-1.58665783682574,5.35856744019512,-14.4248187105916,1.25271729184852e-43,1.41231657384521e-42,87.9047315730479
1047,ARL6IP1,0.871759780033962,8.28743193643171,14.4211128043329,1.31141640549398e-43,1.47708868713861e-42,87.8593437876719
1048,STIP1,0.867505425886117,7.65176456754206,14.4110507501775,1.48497835844831e-43,1.6709884681153e-42,87.7304772835968
1049,ANXA3,-2.143523083866,4.31110081437353,-14.4109174955682,1.4874241013804e-43,1.67215257848732e-42,87.7533129156076
1050,TSACC,1.5318359214831,-0.492475981666843,14.3971145510108,1.76376113473557e-43,1.98092944886083e-42,87.9273569597776
1051,PFKFB4,1.22330008211908,3.68126824753163,14.3931661928477,1.85182496674017e-43,2.07786685898714e-42,87.8107229171967
1052,ZWILCH,0.988883755035548,4.2014612984272,14.3892841175944,1.94267849213122e-43,2.17774810343073e-42,87.696927752004
1053,SAPCD2,2.34532616272352,3.35287626237987,14.3871179950039,1.9952888886908e-43,2.23461040095438e-42,87.8020600633704
1054,RTKN,1.02639843716543,5.74785179182907,14.3856689765725,2.03127217853869e-43,2.27276147719593e-42,87.5039983139204
1055,TUBE1,-0.758992355327519,3.64454347506361,-14.3790787704185,2.20325479144512e-43,2.46286471922955e-42,87.4800285496201
1056,PGM1,-1.10320982406644,6.08555739639068,-14.3633142257424,2.67579323261112e-43,2.98826333772e-42,87.1454497494985
1057,TRAF7,0.710108880371741,6.83167127423582,14.3606399256949,2.76542387029213e-43,3.08545267788055e-42,87.1200804491369
1058,RTKN2,1.89080710771552,3.03930593564757,14.3541492401547,2.99559533383738e-43,3.33911656732259e-42,87.3963757423815
1059,TSPYL2,-0.928683661382547,4.94157735678639,-14.3396068527119,3.58291711642633e-43,3.99003617599019e-42,86.8854941348155
1060,FANCF,0.887684344141191,4.78206218131188,14.3382255599146,3.64434295987134e-43,4.05463096070569e-42,87.0024733204938
1061,HNMT,-1.04264884008952,5.55046395814588,-14.337341555359,3.68420378310049e-43,4.0951342050617e-42,86.8324255297339
1062,EVPL,1.89308120868477,5.57674429823554,14.3335912167981,3.85819693054557e-43,4.2845150356171e-42,86.9576126597987
1063,PAICS,0.868366371648741,7.56433778163205,14.3237797740445,4.35307975656844e-43,4.82790095803883e-42,86.6606565609914
1064,TONSL,1.87822789047602,4.34111000596304,14.3237315153311,4.35566387386573e-43,4.82790095803883e-42,86.952688213552
1065,SEPHS2,1.01228569344338,7.19357916415689,14.3224552691906,4.42456052166826e-43,4.89968388983619e-42,86.6505736855604
1066,LYRM7,-0.703528382661965,4.33311614708536,-14.3152698763123,4.83321087083127e-43,5.34721901106253e-42,86.6387344664802
1067,LAGE3,1.65083673798286,4.67751669215779,14.3142797741568,4.89239178047546e-43,5.4076446088483e-42,86.7880080600758
1068,TLCD1,2.09176867375501,3.20877514689515,14.3111226978598,5.08596081638577e-43,5.61636064430149e-42,86.8716913486709
1069,ITM2B,-0.833701084296405,8.96765759809434,-14.3106144917809,5.11782533263194e-43,5.6462860676309e-42,86.5611686527056
1070,RFC2,0.896258224939946,5.32200819594262,14.3099436106251,5.16019427207697e-43,5.68773413300837e-42,86.6026797270644
1071,KCTD9,-0.933503771476728,5.04245070953401,-14.309264590478,5.20343297008543e-43,5.73006294261546e-42,86.5083239108604
1072,MPHOSPH8,-0.615986661547103,6.12165323176594,-14.3065570745987,5.37946029535134e-43,5.91840529615766e-42,86.4510653730948
1073,PLTP,-1.47743358960051,5.94254952653544,-14.3042534693685,5.53388920850739e-43,6.08265799922116e-42,86.4243841610415
1074,OTUD3,-0.810611834091743,3.895390129876,-14.2997177175611,5.85098012483549e-43,6.42175857762452e-42,86.4803356362192
1075,KLK5,-3.63129150707749,1.1867374144529,-14.2996863348332,5.85323593875811e-43,6.42175857762452e-42,86.5502889818322
1076,CSDE1,-0.699577866932825,9.58554227429921,-14.2888830360316,6.68358882115898e-43,7.32598001312791e-42,86.3115561858024
1077,HEY2,-1.63468979670044,2.79547710797803,-14.2868815296557,6.84983883566466e-43,7.50126990423203e-42,86.3728359821366
1078,BAX,1.04674216074751,5.42097710104649,14.2848957890114,7.01884895049899e-43,7.6792558831452e-42,86.3003062895331
1079,L3HYPDH,-0.826774523638975,2.54109176487373,-14.282921544788,7.19099740833936e-43,7.86034393832224e-42,86.4125363214145
1080,ARHGAP11A,2.01356076807917,3.71443595780899,14.2796151737039,7.48877303869173e-43,8.17829232584869e-42,86.4627406085982
1081,CLK4,-0.787032855408387,4.50666546545382,-14.2793778737646,7.51061093776332e-43,8.19458830585245e-42,86.1830967477041
1082,CYB5R3,-0.849722558720887,7.73517294532163,-14.2647695704565,8.98454532123214e-43,9.79373298171846e-42,85.9636165404124
1083,RRAS2,-1.30452017553486,3.8644128475658,-14.2611809448539,9.38868477075456e-43,1.02248645081499e-41,85.9808389243559
1084,MAP3K8,-1.2622197734505,3.68081517380433,-14.260636157116,9.45160012875652e-43,1.02839311226479e-41,85.9925064741084
1085,EHHADH,-1.11492274834787,3.46566859370303,-14.2583773626906,9.71697038115876e-43,1.05629708299404e-41,85.9933159909675
1086,RAB8A,0.705016090286599,4.65791028170588,14.2467020346122,1.12115990448331e-42,1.21654063262113e-41,85.88010153915
1087,NANS,0.955819960029664,5.5263903828211,14.24217178664,1.18513587127045e-42,1.28478270253281e-41,85.7624364007494
1088,SCGB3A1,-3.25264684416538,0.181871543426148,-14.2360889480101,1.27679135313009e-42,1.38287940980241e-41,85.8861206104399
1089,LINC01550,-2.16738178102886,-0.549132196622352,-14.2320555980984,1.34142406654815e-42,1.45155559493416e-41,85.9174034554721
1090,ARFGAP1,0.981852920719036,6.60255949977667,14.224989718994,1.46260331670825e-42,1.58123966237921e-41,85.4807609887607
1091,CYBC1,0.830734926578879,6.31070103559575,14.2102193398092,1.75226539066469e-42,1.89267024740072e-41,85.3091211121057
1092,CCNL1,-0.793144301429695,6.29343632395541,-14.2096280193856,1.76498210972175e-42,1.90466967377896e-41,85.2678247814732
1093,CKAP4,0.891326149711672,7.35317582458471,14.2050686948402,1.86616994321546e-42,2.01203345379072e-41,85.2142204899864
1094,CD276,0.840927229167853,7.08563269090251,14.1963525370333,2.07596697466976e-42,2.23619388026018e-41,85.1116084599716
1095,TTK,2.59092744583976,3.51544527065072,14.1933155330648,2.15445544479523e-42,2.31863238559297e-41,85.4426622912219
1096,MAP3K5,-1.14369480473731,4.60313547786155,-14.1912835264535,2.20861398800793e-42,2.37476108383902e-41,85.0854422062049
1097,RCC1,1.07859882552888,5.83283967244937,14.1884938327314,2.285182106047e-42,2.45486153894387e-41,85.0927887018731
1098,MFNG,-1.15249650569098,3.40676015035755,-14.1784160326675,2.58447606662075e-42,2.77386385085048e-41,85.0251893900647
1099,SLC6A14,-3.44992834943641,0.584488246476686,-14.1723711751618,2.78240943004362e-42,2.98359903498523e-41,85.0676996120864
1100,TTYH3,1.17460188895001,6.71227683633124,14.1709434949865,2.83131951023933e-42,3.03330062177449e-41,84.8268561230056
1101,RELT,1.37502254520999,2.33350552029851,14.1622866450421,3.14677431524881e-42,3.36821398928483e-41,85.072016295875
1102,TSPAN17,0.812719113286091,5.69734612997874,14.1621147879045,3.15337883545432e-42,3.37223698748179e-41,84.7644426753841
1103,CENPE,2.33050880308184,3.97675587946343,14.160315484221,3.22336096922773e-42,3.44396791022357e-41,85.0145603122714
1104,PHKG2,0.995977210400879,5.06909099061157,14.1482844427551,3.73274237527956e-42,3.98461841483671e-41,84.6686885217794
1105,PGP,1.20965499915045,4.15382568757777,14.1461789366914,3.82979316298588e-42,4.08453818075785e-41,84.7562938599018
1106,FAM110A,1.41714444481746,5.04129037308113,14.1441150677262,3.9273630041197e-42,4.18483131617035e-41,84.6611247630464
